date,hour,pm2.5
2010/1/6,0,51.05522537231445
2010/1/6,1,83.64391326904297
2010/1/6,2,48.7813606262207
2010/1/6,3,33.824649810791016
2010/1/6,4,23.732078552246094
2010/1/6,5,18.35573959350586
2010/1/6,6,16.511804580688477
2010/1/6,7,15.447285652160645
2010/1/6,8,14.961353302001953
2010/1/6,9,14.805134773254395
2010/1/6,10,14.514235496520996
2010/1/6,11,14.945298194885254
2010/1/6,12,15.410258293151855
2010/1/6,13,51.352867126464844
2010/1/6,14,48.138004302978516
2010/1/6,15,51.39990234375
2010/1/6,16,56.35086441040039
2010/1/6,17,68.3701171875
2010/1/6,18,61.36865234375
2010/1/6,19,105.92546081542969
2010/1/6,20,93.4595718383789
2010/1/6,21,128.84893798828125
2010/1/6,22,134.11231994628906
2010/1/6,23,148.66807556152344
2010/1/13,0,13.044800758361816
2010/1/13,1,13.0440092086792
2010/1/13,2,12.990979194641113
2010/1/13,3,13.000377655029297
2010/1/13,4,13.015580177307129
2010/1/13,5,12.987738609313965
2010/1/13,6,13.024515151977539
2010/1/13,7,13.038816452026367
2010/1/13,8,13.056609153747559
2010/1/13,9,13.203917503356934
2010/1/13,10,13.2788724899292
2010/1/13,11,13.627325057983398
2010/1/13,12,15.129754066467285
2010/1/13,13,16.13306999206543
2010/1/13,14,17.673017501831055
2010/1/13,15,17.16659164428711
2010/1/13,16,18.00827980041504
2010/1/13,17,107.1691665649414
2010/1/13,18,115.56009674072266
2010/1/13,19,113.15286254882812
2010/1/13,20,157.33517456054688
2010/1/13,21,172.8640899658203
2010/1/13,22,181.58897399902344
2010/1/13,23,247.58181762695312
2010/1/20,0,426.8175354003906
2010/1/20,1,412.2416687011719
2010/1/20,2,347.3599548339844
2010/1/20,3,353.3035888671875
2010/1/20,4,302.158203125
2010/1/20,5,287.5752868652344
2010/1/20,6,204.46189880371094
2010/1/20,7,112.33724975585938
2010/1/20,8,79.56748962402344
2010/1/20,9,63.922821044921875
2010/1/20,10,48.04958724975586
2010/1/20,11,32.17313766479492
2010/1/20,12,30.041912078857422
2010/1/20,13,64.16401672363281
2010/1/20,14,128.04367065429688
2010/1/20,15,58.204986572265625
2010/1/20,16,117.07444763183594
2010/1/20,17,85.30476379394531
2010/1/20,18,57.45751190185547
2010/1/20,19,46.54375076293945
2010/1/20,20,29.57185173034668
2010/1/20,21,26.575796127319336
2010/1/20,22,21.227317810058594
2010/1/20,23,19.780860900878906
2010/1/27,0,231.0765838623047
2010/1/27,1,177.01649475097656
2010/1/27,2,194.36282348632812
2010/1/27,3,176.03921508789062
2010/1/27,4,140.6107177734375
2010/1/27,5,151.6604766845703
2010/1/27,6,153.10350036621094
2010/1/27,7,142.39015197753906
2010/1/27,8,188.90240478515625
2010/1/27,9,180.8105010986328
2010/1/27,10,180.5692901611328
2010/1/27,11,223.62779235839844
2010/1/27,12,220.4457550048828
2010/1/27,13,217.9884490966797
2010/1/27,14,134.6884765625
2010/1/27,15,105.56700134277344
2010/1/27,16,92.3608627319336
2010/1/27,17,92.40289306640625
2010/1/27,18,79.6941146850586
2010/1/27,19,79.64009857177734
2010/1/27,20,65.11278533935547
2010/1/27,21,53.57033920288086
2010/1/27,22,49.51054763793945
2010/1/27,23,45.84129333496094
2010/2/3,0,62.864009857177734
2010/2/3,1,48.79884719848633
2010/2/3,2,83.44953918457031
2010/2/3,3,87.51931762695312
2010/2/3,4,109.39207458496094
2010/2/3,5,98.867919921875
2010/2/3,6,90.7405776977539
2010/2/3,7,69.87068176269531
2010/2/3,8,76.45463562011719
2010/2/3,9,74.53242492675781
2010/2/3,10,26.24191665649414
2010/2/3,11,38.06125259399414
2010/2/3,12,27.274805068969727
2010/2/3,13,25.38066291809082
2010/2/3,14,23.263320922851562
2010/2/3,15,20.398162841796875
2010/2/3,16,23.140892028808594
2010/2/3,17,24.13370132446289
2010/2/3,18,22.507389068603516
2010/2/3,19,29.334388732910156
2010/2/3,20,85.323486328125
2010/2/3,21,88.15162658691406
2010/2/3,22,86.7383041381836
2010/2/3,23,90.46048736572266
2010/2/10,0,22.9061279296875
2010/2/10,1,21.41088104248047
2010/2/10,2,16.44845199584961
2010/2/10,3,15.466687202453613
2010/2/10,4,14.417237281799316
