date,hour,pm2.5
2010/1/6,0,55.591205357108265
2010/1/6,1,26.139836486661807
2010/1/6,2,1.8890538823325187
2010/1/6,3,-2.272262981859967
2010/1/6,4,-9.702460422646254
2010/1/6,5,-16.811349102063105
2010/1/6,6,-22.158198420424014
2010/1/6,7,-23.405459275003523
2010/1/6,8,-33.57261779718101
2010/1/6,9,-40.043319903779775
2010/1/6,10,-44.675734454533085
2010/1/6,11,-42.628678711364046
2010/1/6,12,-40.44246611604467
2010/1/6,13,-2.1411511073820293
2010/1/6,14,-5.114132446236908
2010/1/6,15,0.3505087229423225
2010/1/6,16,-0.26693351939320564
2010/1/6,17,15.730732812080532
2010/1/6,18,9.963013644563034
2010/1/6,19,41.91248038643971
2010/1/6,20,24.660803311271593
2010/1/6,21,55.97362217726186
2010/1/6,22,59.94300757907331
2010/1/6,23,69.72194330999628
2010/1/13,0,23.273951463401318
2010/1/13,1,20.425435732584447
2010/1/13,2,17.080700249643996
2010/1/13,3,21.011572463437915
2010/1/13,4,16.760878348723054
2010/1/13,5,19.225876026554033
2010/1/13,6,23.00276752607897
2010/1/13,7,27.19265206856653
2010/1/13,8,31.957248706370592
2010/1/13,9,36.0160167790018
2010/1/13,10,39.316667083185166
2010/1/13,11,44.74897068669088
2010/1/13,12,52.98732454748824
2010/1/13,13,56.16130693722516
2010/1/13,14,66.38542136107571
2010/1/13,15,63.94229754945263
2010/1/13,16,75.00928391353227
2010/1/13,17,85.91314433445223
2010/1/13,18,97.44344308413565
2010/1/13,19,99.25440846150741
2010/1/13,20,125.83918437920511
2010/1/13,21,159.9683956229128
2010/1/13,22,172.80732960952446
2010/1/13,23,184.28985816426575
2010/1/20,0,379.26776799280196
2010/1/20,1,371.6012481271755
2010/1/20,2,320.8542676344514
2010/1/20,3,343.52892308984883
2010/1/20,4,306.86956956936046
2010/1/20,5,299.6447588673327
2010/1/20,6,244.29515263112262
2010/1/20,7,164.17860875907354
2010/1/20,8,141.9306381298229
2010/1/20,9,135.51549828262068
2010/1/20,10,118.78054614784196
2010/1/20,11,88.12052941368893
2010/1/20,12,88.92495751846582
2010/1/20,13,109.60778862936422
2010/1/20,14,115.46864250395447
2010/1/20,15,91.96395677048713
2010/1/20,16,103.1082648744341
2010/1/20,17,89.13652092125267
2010/1/20,18,72.54524569911882
2010/1/20,19,58.04795185546391
2010/1/20,20,36.19939989224076
2010/1/20,21,38.946834289003164
2010/1/20,22,27.994207388721406
2010/1/20,23,26.126687662908807
2010/1/27,0,217.64411756838672
2010/1/27,1,184.0278953886591
2010/1/27,2,201.41411166870967
2010/1/27,3,191.5258824841585
2010/1/27,4,159.95808079047129
2010/1/27,5,172.0320486743003
2010/1/27,6,170.7578449808061
2010/1/27,7,160.1151953372173
2010/1/27,8,178.2449613402132
2010/1/27,9,181.95700957230292
2010/1/27,10,189.92387598683126
2010/1/27,11,195.7878697635606
2010/1/27,12,193.77060495130718
