date,hour,pm2.5
2010/1/6,0,99.07317467297983
2010/1/6,1,82.63680130632234
2010/1/6,2,75.87037488470065
2010/1/6,3,76.70372968312607
2010/1/6,4,76.78456033124722
2010/1/6,5,76.20868613509796
2010/1/6,6,75.95932999001053
2010/1/6,7,81.31405766548912
2010/1/6,8,73.72487065419918
2010/1/6,9,70.49100077456458
2010/1/6,10,62.90181376327466
2010/1/6,11,61.07717287821474
2010/1/6,12,55.553919705769886
2010/1/6,13,94.88611491381712
2010/1/6,14,88.77176224552554
2010/1/6,15,87.77938593227083
2010/1/6,16,86.34461375562215
2010/1/6,17,99.69491479278008
2010/1/6,18,95.15584686446098
2010/1/6,19,134.6726937930181
2010/1/6,20,117.80206699151343
2010/1/6,21,139.5749098383867
2010/1/6,22,147.6532385457743
2010/1/6,23,153.9902267677915
2010/1/13,0,15.56139075273282
2010/1/13,1,15.246429259221713
2010/1/13,2,7.262412455093099
2010/1/13,3,18.316080908377998
2010/1/13,4,6.206483368828444
2010/1/13,5,2.746545835106218
2010/1/13,6,1.6097861007204415
2010/1/13,7,-0.11440438736531178
2010/1/13,8,-1.5120768243892826
2010/1/13,9,-0.782752971853995
2010/1/13,10,-8.371939983143932
2010/1/13,11,-10.523098919265692
2010/1/13,12,-10.347411313903933
2010/1/13,13,-24.36248038663456
2010/1/13,14,-25.926208569056314
2010/1/13,15,-36.46052136863335
2010/1/13,16,-31.271849438552636
2010/1/13,17,101.58694475541957
2010/1/13,18,115.96803475846494
2010/1/13,19,118.7724664384951
2010/1/13,20,128.7031071687747
2010/1/13,21,156.94939814764388
2010/1/13,22,156.60326034772908
2010/1/13,23,157.51800508137237
2010/1/20,0,126.26042225049527
2010/1/20,1,132.76346621791006
2010/1/20,2,129.30807158189734
2010/1/20,3,131.18571172636914
2010/1/20,4,112.12840672010256
2010/1/20,5,118.13983923985151
2010/1/20,6,90.16934332499704
2010/1/20,7,73.77195869980261
2010/1/20,8,72.87052880138506
2010/1/20,9,68.98458516842035
2010/1/20,10,52.647300645146544
2010/1/20,11,45.97765587835222
2010/1/20,12,44.910170234536864
2010/1/20,13,73.9095484198005
2010/1/20,14,82.52512994782236
2010/1/20,15,68.37584948715245
2010/1/20,16,79.28081430798458
2010/1/20,17,79.78861340414171
2010/1/20,18,78.5569967125156
2010/1/20,19,77.65556681409805
2010/1/20,20,56.30626031489875
2010/1/20,21,65.62418172254716
2010/1/20,22,57.05273416471829
